original_image_id,coco_image_id,jpeg_quality,decoder_backend,mae,rmse,psnr_db,psnr_is_infinite,ssim,max_absolute_error,p95_absolute_error,p99_absolute_error,percentile_method,jpg_file_size_bytes,pre_jpeg_uint8_bytes,compression_ratio,jpg_bytes_per_pixel,ssim_win_size_whole_image,skimage_version,output_jpg_sha256,decoded_jpg_uint8_sha256
45fad4fe08460cf9aec10986ba13c582,1363,100,pydicom_native,0.06459448072645399,0.25415611036714714,60.028792501083146,False,0.9990829070745726,2.0,1.0,1.0,linear,2177234,9437184,4.334483110221501,0.23070801628960502,,0.23.2,e5da6509ea10826cfca6442df85750f3e602d6fe8cf741cb95ad9b0066b8f8bf,599413f78bf2f98811ef988c859fcbb02014d1ae378a7214896800ca4ef0250f
bd24133a5c72fdd62ad820445627b718,3642,95,pydicom_native,0.18616730513574029,0.4322264607686681,55.41657659401179,False,0.9973873387480792,7.0,1.0,1.0,linear,872726,7317504,8.384652227617831,0.1192655309788693,,0.23.2,c0653da2bd5c7abb2aba8b39bb661cfbb5f44c9ab2fcf3ba736b771d623daed0,7ef3ca888f0b245af176f0b923b933f83163188a9c611286e5abdd7f3cdc5d3b
bd24133a5c72fdd62ad820445627b718,3642,100,pydicom_native,0.06979224063287154,0.2641832456219591,59.692698180705975,False,0.9989893951434464,2.0,1.0,1.0,linear,1793581,7317504,4.079829123970426,0.24510830468968653,,0.23.2,ca1514d1549ddfffec94bfee4a2d833d7877213606e1c26108a261116680322b,9887ad3afd7f989f0f1b0c0a018866d357010003470290151f894a7ce6f44358
c9e29220b5d0f9cfdb250f0872648a89,3877,95,pydicom_native,0.28824653387153387,0.5436811950391901,53.423917372847555,False,0.9958799089558448,7.0,1.0,1.0,linear,1315255,9116800,6.931583609262082,0.14426717707967707,,0.23.2,bbdb3b9935b71b67a4eedbcf1b81893483d7d51240d600ec16b87baa963b06d1,afb7740d18262a20866679720bf393fd15eba85836ae800a59a5b46f3a87403b
c9e29220b5d0f9cfdb250f0872648a89,3877,100,pydicom_native,0.07916801948051948,0.28136890061084974,59.145281735296514,False,0.9988761476948713,2.0,1.0,1.0,linear,2658013,9116800,3.4299305533870603,0.2915510924885925,,0.23.2,dc3e8101b3098e8768cbcd143a36a19e7c9c08c5d5c050e7dfd8e772b91f80ce,d852279b1482da60face9985ceb27cebde7a895f3fda34e8a73259d29b95bb60
e99ba43b91cf30a1df2c4c4adfe7c3b1,4479,95,pillow:pillow,0.29184903748733537,0.5461039125319236,53.38529784815913,False,0.9959327225176451,7.0,1.0,1.0,linear,941209,6316800,6.711368038342175,0.1490009181864235,,0.23.2,4ae6a4c981d6421905f9f716886fabb48ec397b2005c97078d56b401af3fa440,bc0543935439b9caf537ecbd0bacaf8bc60aec516f442db3a38b725164b938dd
e99ba43b91cf30a1df2c4c4adfe7c3b1,4479,100,pillow:pillow,0.08128593591691996,0.2851091060996691,59.03058183943257,False,0.9988650588296474,2.0,1.0,1.0,linear,1891317,6316800,3.3398948986341264,0.29941061930091184,,0.23.2,2319bbfd0f992b1a4b80a1e76b9b0646653afee1a55fa61049a49adbbd9a4d89,93a5e61978d67d4885b11b1fbdcd9e9bba0584e951c33bfcd6122c48f62cc6d4
7978725e43f1b301551e0fdbc32faef5,2318,95,pydicom_native,0.1854134627214567,0.4312378452678672,55.43646626131271,False,0.9974687430925958,6.0,1.0,1.0,linear,952191,7802880,8.19465842462279,0.12203071173720473,,0.23.2,c30b0d31aa04130a18a33d8f271c5598eec275c4fb8327b12a613eab49c95010,d4b9ef855dfc3e3b4406dfd646ebdeee7661ec2e88b503d7aa72320b73a3c92b
7978725e43f1b301551e0fdbc32faef5,2318,100,pydicom_native,0.06874782131725722,0.26219903498771846,59.75818182958254,False,0.9990332191034035,2.0,1.0,1.0,linear,1919979,7802880,4.064044450486177,0.2460603008120079,,0.23.2,7f0cf2781aab03a47a91c3558286b3ce20b6be5f8ef7bcb9a2bd786ee72b8642,2ac3c9282080849e2e38240082013a8cb136485bf52255430ac1204d5df00907
90294c2e98cf161d97c32633e5a67ab1,2750,95,pydicom_native,1.0922210499102134,1.4964947830245876,44.62929946524288,False,0.975658317992373,10.0,3.0,4.0,linear,1857655,7155850,3.8520877127346034,0.25959948853036324,,0.23.2,d060bc3ea9869872fdef66c1492aeb45ac5d61018b4899c6c81d5ec191e1602b,e678901273235aa28cac188c761d390d7a34c356a33ab33c7e5dac50035dfe3c
90294c2e98cf161d97c32633e5a67ab1,2750,100,pydicom_native,0.09001572140276837,0.3000275985265067,58.58757949185366,False,0.998980204312046,2.0,1.0,1.0,linear,3644920,7155850,1.96323924804934,0.5093622700308139,,0.23.2,012edf14ecc22035318bf9b98c360d31eb3023d7d7c6a63738597c19fa494824,e30c1399a897611142ff3eec64ac27783be6362ca6ed86fc4b2117ac9bfd6fbd
862f0aaa5644a8a01e86ff585005a259,2571,95,pillow:pillow,1.2324131341628086,1.688804258490418,43.57921730031195,False,0.9673306875361017,9.0,3.0,5.0,linear,1773675,6635520,3.741113789166561,0.2673000759548611,,0.23.2,606eb5ddfd9360f2728806e6bb61c243b6c0fa53bf16296e55d112eca6a3e5c8,646807c83b7f7320df81bfef93235fb1b355cc191240d2affcdab905a7a58f09
862f0aaa5644a8a01e86ff585005a259,2571,100,pillow:pillow,0.08565342279128087,0.29266657513194066,58.80334110155845,False,0.9989948473082513,2.0,1.0,1.0,linear,3341519,6635520,1.9857795212297162,0.5035805784625772,,0.23.2,9638717bea4fb7021b52c3259c90819572a0e4b20552bf6c927dcc110636fdc6,4546e9a9374ee03d83485253a71e5c88ea25fce30d705a9844c1ffc3610b7981
d2e80d6cae14b72a824f1ac625d23472,4036,95,pillow:pillow,1.1247112222222222,1.5281634947434999,44.447407190555026,False,0.9757040192437271,9.0,3.0,4.0,linear,2424085,9000000,3.7127410961249296,0.26934277777777776,,0.23.2,ff0cb43c5b5c024665ba3435650878346a7d7405da5079939319b74178b11828,7a4eeb7efcc380d1f11c439a7d7574935c5312572c92b420e61452517459ffee
d2e80d6cae14b72a824f1ac625d23472,4036,100,pillow:pillow,0.09261722222222223,0.30433150784410523,58.463865253302664,False,0.9989726608343131,2.0,1.0,1.0,linear,4715256,9000000,1.9086980643256697,0.5239173333333333,,0.23.2,70165ba6dc26feab739a035217562af16dc5040316628f204e4b2d097592f17c,bf2e1bcf6e77f050a9d1830a6ac086cae167d5bfd5ac20b461eab8154dd134ba
8b09d4ec88d8372bded8547543dbbf24,2660,95,pydicom_native,1.2800993949870354,1.707548714011583,43.483341561611915,False,0.9724009767173022,10.0,3.0,5.0,linear,2416574,7636200,3.159928063448502,0.3164629003954847,,0.23.2,149431536693e7a30ff63210cdd2742e6be324e7e4cadeacbb85c259140d991a,6cde8b6ff1dc8eefcba4917170392cae66bbe6e15bb1f1540f6ec3c91779e653
8b09d4ec88d8372bded8547543dbbf24,2660,100,pydicom_native,0.0900078573112281,0.30001484122077227,58.58794882756182,False,0.9990989263023714,2.0,1.0,1.0,linear,4429455,7636200,1.7239592681266658,0.580060108430895,,0.23.2,0cdfe9a68d057fb46b61864aa125843d981b996645325ef600ce5b9166f3895b,962aa038a56106122cdb9301ebc98b9642edef5ad3da28a021d5b009e7269033
b0bef1b57611726c4b0c636264fe5061,3403,95,pillow:pillow,1.3520279401744473,1.7649504061563879,43.19615347805746,False,0.9698913518340999,10.0,3.0,5.0,linear,1735665,5312780,3.0609478211521233,0.3266961929535949,,0.23.2,94d3780391eb042a46e2ba6f2c9e0d3a78f93b17256aea84e94172b19c457cdf,d103b67a184cc49703eba05bdbdd488bcc6e9932d2de6e0d5aa8ec288fb12773
b0bef1b57611726c4b0c636264fe5061,3403,100,pillow:pillow,0.09174914075116983,0.30290244907009906,58.50474791334388,False,0.9991108510465515,2.0,1.0,1.0,linear,3142703,5312780,1.6905129119741826,0.5915364460790773,,0.23.2,d51b3b3b036a6985c57a359b8ee7b1b157c00da2b1a22c04b92c8998a199d57c,ab13151cc53aa08da578e151ec2607376035b871a2b80012d705d073b133bd19
5156d69e540648eb952371ec5c80bc81,1556,95,pydicom_native,1.068627832543643,1.4701914030178587,44.783326031222586,False,0.9780417189739034,10.0,3.0,4.0,linear,1985823,7476981,3.7651799782760094,0.26559155359629777,,0.23.2,4befba6ffc53e349463e693f43d02b834c754a0b906efd594ea058827726a15e,eac9aafa61e3c1cd4c6d874a2ab311c4401a9731b70ff4ff5c47dcd96321c8a7
5156d69e540648eb952371ec5c80bc81,1556,100,pydicom_native,0.09086648742319928,0.30144068640977995,58.54676620778488,False,0.9990057658183517,1.0,1.0,1.0,linear,3881571,7476981,1.9262770151570072,0.5191361326182319,,0.23.2,0d26a320f710a8ee7f4396b325f64537d873d944613fbe6d45c66e62e604956c,6ce1238b76e4112a835b2fca4a29dbf32ec4ab53c33c7415d9fdc8f51282256b
2fa7906cc0d122c8ef0a654409b5e1d2,917,95,pydicom_native,0.1754989183480971,0.4201267606779288,55.66319669800463,False,0.9973766123674719,7.0,1.0,1.0,linear,852565,7802880,9.152240591626445,0.10926286191765092,,0.23.2,4d19006a44d7319a253b03771e832475a82bd3c659282e97279f43aae64241fc,818c55632c51d8bb816e78240a4289fd4a9e45ce80db56afcb82a9c4e736c70c
2fa7906cc0d122c8ef0a654409b5e1d2,917,100,pydicom_native,0.06912037606627297,0.2629080302727358,59.73472658036124,False,0.9989444291366978,2.0,1.0,1.0,linear,1823190,7802880,4.279795303835585,0.2336560346948819,,0.23.2,920d7978f3f1f550d783521638a2531482dbb12c70435bc3d802982e49e0f9aa,29f184bd21064116d2c00ae820ef416ddb5a47a8f0074ada3c51a73eedaf1297
8d6a0dcadf3c7322e146e729f4ac4ebf,2694,95,pydicom_native,1.03234398782344,1.402293413420819,45.19402572554905,False,0.9729003135902206,10.0,3.0,4.0,linear,960986,4541184,4.7255464699797916,0.21161573721743052,,0.23.2,94be36cbf981005dbeae96cd050befbed708980369c9da863e9dbb62e672a139,5516f0cfd4cedadd48277a542a5fab69d4f3318cbb9a386be8e2157500d00db9
8d6a0dcadf3c7322e146e729f4ac4ebf,2694,100,pydicom_native,0.09249922487175151,0.3041375762472126,58.46940199641426,False,0.9987214647446213,2.0,1.0,1.0,linear,2106847,4541184,2.155440807994126,0.4639422229973505,,0.23.2,5d203858d130c50772aacbd42da8d24e9791eaa0a962817d45056a2defab837f,4105df5c639634bfb018add7d8ee1b7915f4ad36a16fd8054e57894268c1adad
9c9f556eea533f066368e0f4a452bee7,3000,95,pillow:pillow,1.2859391151660362,1.7056182163622746,43.49316709412091,False,0.9740320259373016,10.0,3.0,5.0,linear,2073293,6452510,3.1122036296847577,0.32131573604690267,,0.23.2,23994809fcbbac18366aa394acbeb50b3d4bac8443d5df9da68deaa1350f108a,338f3215f5d393a1ef024448cad4475c00f22d1b5cecd6ac3081a393591310ec
9c9f556eea533f066368e0f4a452bee7,3000,100,pillow:pillow,0.09252523436616139,0.3041801182244854,58.46818712160942,False,0.9991167726384752,2.0,1.0,1.0,linear,3797888,6452510,1.6989732187995013,0.5885907964497537,,0.23.2,5a0381d2f2d2336263d37a0bf5c01617a824c8e4280e1a3608e548e3865857cf,7c6a727cb7b7b4a7cccd5c2265dcbe0cd3a44e94d6851cc07227ffb87e61a091
cdfac35a0800774db5fe8a6354df64ef,3935,95,pydicom_native,0.19503837044783465,0.4424024340720791,55.2144534533627,False,0.9972964553542861,6.0,1.0,1.0,linear,984806,7802880,7.923266105202446,0.12621057865813648,,0.23.2,9b3eb34c5a296612fbd72710132994b42f558582a3c8416e8a69e26ffeacf3c8,b760fc926b7aafeb045b9e99f5e9e78ed33526cbfa5f2b189184a62c3a7c0c91
cdfac35a0800774db5fe8a6354df64ef,3935,100,pydicom_native,0.07079168204560367,0.26606754473482946,59.630965569151456,False,0.9989929198624401,2.0,1.0,1.0,linear,1980958,7802880,3.938942673191456,0.25387523581036747,,0.23.2,6fff504a780dc999bafa608cfad847a5a61562e783b255ddb9eb77bb2e22b323,651133a2c0540a44bddf9d5468a24646738dcad8fa0a692a371e85f9485ad6b9
fd80612e19d0c248b8477125cba4a350,4855,95,pillow:pillow,1.3336871865354938,1.8067183755583622,42.9929943756445,False,0.9701319266668534,10.0,4.0,5.0,linear,2139905,6635520,3.100847934838229,0.3224924346547068,,0.23.2,6cffec0bbb6f8e24c133364e81318401ef265e682629fcf245c4feb847d6364e,5ffe6b16ed1854d078cb54b1c3ed588f410b3e5174b722012a9c6910cfd5eed1
fd80612e19d0c248b8477125cba4a350,4855,100,pillow:pillow,0.08704788773148148,0.2950393010086292,58.73320619933033,False,0.999160407768956,2.0,1.0,1.0,linear,3807380,6635520,1.7428047633805925,0.5737877363040124,,0.23.2,2b3ee8efa7914ead67e657bb0f3bfffc236a0a7a3d89b1c72e46bcf956d16c46,5f76f2c22fba5023abb831848c6451af88ad24d5e9475b668c71271c5d068b35
18e91ea53a6b6829c70ae2d762605c21,475,95,pydicom_native,1.0712678132233797,1.500252106755805,44.60751870259226,False,0.9713835343622327,9.0,3.0,4.0,linear,1494497,6635520,4.439968765410703,0.2252268096547068,,0.23.2,097a131f0c46049e396851076649d59a23d9165d6c3ec98f150438e43ec1a1bb,c4e042ca31808503b718622865d2ebef4ec14b73f4181f08594703b418cbe284
18e91ea53a6b6829c70ae2d762605c21,475,100,pydicom_native,0.08652208116319444,0.29414636010529593,58.759534036512385,False,0.9988771365154862,1.0,1.0,1.0,linear,3041017,6635520,2.1820068746738346,0.4582936981577932,,0.23.2,b0957c6d8598f791cc0dea8ed954a98ea39b238050f6c77b342d73c9f113ef60,b22a254da3cf9d0be5be65341f445ea304b5390ee05fa1689862d2a42fc77a1f
15acee7728e6530dfa2bd01521c7148d,413,95,pydicom_native,1.2940542993893382,1.753722316209162,43.25158703999632,False,0.9750548565660065,10.0,4.0,5.0,linear,3279205,9694400,2.956326304698852,0.3382576539032844,,0.23.2,3fd0725f7f4918cf5669e79a52887b89c903d80393353a6079d388935cf3012e,8c26b427fd22dec585ed065234b8cb721f62265d89ed6062f306db555d08327c
15acee7728e6530dfa2bd01521c7148d,413,100,pydicom_native,0.0856810117181053,0.2927174189797289,58.80183226614028,False,0.9992710955479535,2.0,1.0,1.0,linear,5792611,9694400,1.6735803595304433,0.5975213525334213,,0.23.2,cc38ff272bbc58b30d87b405714067d48413ca60e7a899d6747bfbc1281b742d,92d71e76baad129b016496cb5e87dd74117977239154dc81731fa8df68650682
f42000d2ffb02c74c696fba7678c51a6,4677,95,pillow:pillow,1.1785421489197532,1.686113220470491,43.59306893630145,False,0.9718550164342016,10.0,3.0,5.0,linear,1829340,6635520,3.6272754108038967,0.2756890190972222,,0.23.2,29851d68e851bbb6e148b32f52efa0a2d12ea3fafad3eee960c3eddca4860fb6,cd89209ab19647dd330419f1a94197c583b0085609de382df63719b2d0584315
f42000d2ffb02c74c696fba7678c51a6,4677,100,pillow:pillow,0.0780469352816358,0.2793704342019263,59.20719475295661,False,0.9991938129709413,2.0,1.0,1.0,linear,3289222,6635520,2.0173524316692517,0.49569920669367284,,0.23.2,3aa8182d392fa68b9c6fd70d3828e56d60384cc051c4c402a431053fdbea39c9,c2153e786f1a06006d259d1c75f356c122ef4c5cd57da3a684df80736d3e0168
3a59363995006fd88ee83584b1e3f6e7,1144,95,pydicom_native,1.2062342637714776,1.618224922043109,43.95002590081438,False,0.9735822514257296,11.0,3.0,4.0,linear,2287318,7820330,3.4189955222666897,0.29248356527154223,,0.23.2,c0e904ac2de5a3ae1752488909dabefd3eb5da338e8a6b616a06fd0c9e75e090,9ea2b02cc8ff57071a8b45b3e91da9d64532b7309b51791844e5ad6f5243abb0
3a59363995006fd88ee83584b1e3f6e7,1144,100,pydicom_native,0.0909820941060032,0.30163280632200246,58.541232114738506,False,0.9990312202163854,2.0,1.0,1.0,linear,4331822,7820330,1.8053211789404089,0.5539180571663855,,0.23.2,23074e4a5f6e57ee5fcf073a0d1e8c3b1c69fc5fdf619e1060bf6126f34b766f,da77202b55fbb86d191213153ef661ba1c23e56acc80ad4e466ee86170e2e5d3
de15c0fca6c7441dd089122ad074a7f3,4270,95,pillow:pillow,1.4032133125964505,1.8555409038114985,42.76139295986776,False,0.9677579341720656,10.0,4.0,5.0,linear,2218477,6635520,2.9910249238554196,0.3343335563753858,,0.23.2,7e430cb82ff4d0b89b2e04c93849220eaf0aa1ffeb0574d9e4cbb150f2aee20c,a03603774d801b82829874a4ca1c34cbf40c05167a6cee53b1be3214fa086b25
de15c0fca6c7441dd089122ad074a7f3,4270,100,pillow:pillow,0.09048243393132716,0.3008034829244937,58.56514639807082,False,0.9991207847506289,2.0,1.0,1.0,linear,3940341,6635520,1.6839963850844382,0.5938255027488426,,0.23.2,a2016a01694eb416c95341a45ceb21677c851534995037c10556f315ca9a697b,b0b91006ad88da08ea2b1b15de7af1bd8ea0f82bc4d092518dc2ec168b0f9e71
472b196c9371aa9d6e9d23ccf82936c2,1378,95,pydicom_native,1.292117701575533,1.717960452562526,43.43054036559132,False,0.9727525728325079,10.0,3.0,5.0,linear,2503415,7768800,3.103280918265649,0.32223959942333436,,0.23.2,a86f079228a7f7879f7953d45ed28ec5c0b629750e6914f9a2625b1cef4aa647,c70e2dc5d92e45136a473478c842155fb3401207714d5246e7c407eef2fe94af
472b196c9371aa9d6e9d23ccf82936c2,1378,100,pydicom_native,0.09077798372979096,0.30129427669606906,58.5509859684362,False,0.9991097637176166,2.0,1.0,1.0,linear,4576061,7768800,1.6977046416120765,0.5890306096179591,,0.23.2,9ffe3f88a41fb1ec48a1881e6c453b5bd702e8bd07064e55fc25b7e94359b898,2d108a55f84e0426aab5fc5c86e4dcf7f0fff3ea47ada48dfd14925d5d05913e
63236a382e8f97864ea5af5d1c7a5d5a,1888,95,pillow:pillow,0.6171892161052754,0.9303616427472922,48.75776767157532,False,0.9880908642622349,7.0,2.0,3.0,linear,921757,5526686,5.995816684874647,0.16678295094021986,,0.23.2,e2c7c789b3dba588c327afa1421b03081fd5b65fd9150da2856b71eec8da1a83,c7ddac528554c9b1a48e07f3ea78675cd06ee7c62369bf3f28dfb65f20c54860
63236a382e8f97864ea5af5d1c7a5d5a,1888,100,pillow:pillow,0.09017103558986343,0.3002855265749297,58.580115604734274,False,0.9987439205804804,2.0,1.0,1.0,linear,2159831,5526686,2.558851132333965,0.39080038200107625,,0.23.2,ff50ff3dfd1ed603a86f115590d8feee5b502c2c18e4fec2b999517cef3977eb,390cd233781f14292838fbaba51b865cbcfe46a9fcd4825858888a1504c478af
c26185210303f6c638a4ac60e635df21,3735,95,pillow:pillow,0.970196875,1.3522939133653602,45.50938174283485,False,0.9764495772133504,9.0,3.0,4.0,linear,1078116,5120000,4.749025151282423,0.21056953125,,0.23.2,56ebb43a29fd4a16adad3bb3b3964288520c1d863a5448942e9bdd487f25a4ed,92b6a72e8c61008642c727fe48e7a75ab87e01e6aa4e5bf4f1168306e87ecf44
c26185210303f6c638a4ac60e635df21,3735,100,pillow:pillow,0.0915640625,0.3025974791286272,58.51349749482253,False,0.9987937052331156,2.0,1.0,1.0,linear,2346054,5120000,2.182387958674438,0.458213671875,,0.23.2,0e4971717b7adefd22b6e18947ee9c94845feb2b48a17711d1cae233c3625258,2fe0704ee932add3a13b923c73631a2406919dc279af51513edcb1b0c4bb3667
aea448a9f33bf9919de6c74e0aa488e7,3370,95,pydicom_native,0.9983822979148838,1.3887661034028282,45.27822145209932,False,0.9771180357871821,9.0,3.0,4.0,linear,2231177,9538221,4.2749728058329755,0.23391961666646222,,0.23.2,3a571f71d116bf1898584d22869ffa517ea845b7a134013d62fa1147cff1ed1b,e41e194989b25e601af92ebeb2a52b0f345767e8f1c434e940263b99fc338868
aea448a9f33bf9919de6c74e0aa488e7,3370,100,pydicom_native,0.08504898345299401,0.2916409354040994,58.83383395839587,False,0.9989905231706375,2.0,1.0,1.0,linear,4492853,9538221,2.122976425002109,0.47103678977452923,,0.23.2,a67bf1ed3da2d2a298d23f74fdb238521e7b0876218f0e9c66de5f1fba67b658,8d3401f8899da89560e16005756ee0b27007064f9d3c3531712db8b7651c6468
5e7edf8a5f636b67a2a854b284360cfa,1801,95,pydicom_native,0.18773555405183728,0.4339271646287611,55.382466836604415,False,0.9973596131050827,7.0,1.0,1.0,linear,940607,7802880,8.295579343976815,0.12054613168471129,,0.23.2,2e1238320ee77f19503d419eebf1e428067391adf4ff5afa19abd137c145b3f4,d8ef531e8ab3e84137f12ec6d08a74a332542d56ba19968fb18d721776d456ea
5e7edf8a5f636b67a2a854b284360cfa,1801,100,pydicom_native,0.06951151369750656,0.26365182086296496,59.71018810761791,False,0.9989978531224996,2.0,1.0,1.0,linear,1920265,7802880,4.0634391607408356,0.24609695394520997,,0.23.2,6b9dfa3c234ee06a6513caef0ea0cc1263f10f845c4fc07ba3f98b8a2eee36a5,d21d066ff881ecd02a96f487b75844295413c17954120a078b2abcea06f6387b
afb6230703512afc370f236e8fe98806,3387,95,pydicom_native,0.17482480827591865,0.4190204289455201,55.68609966667875,False,0.9976335654242107,5.0,1.0,1.0,linear,907680,7802880,8.596509783183501,0.11632627952755906,,0.23.2,5d197a8d98c363341dcaed6b169462bfd5d1d8dcf5a4ef961a5ea81bf1b46be0,1919b611788a860bc3ca78e1ce13a6446289dc30c36465f566fbb919e7c84a64
afb6230703512afc370f236e8fe98806,3387,100,pydicom_native,0.06378978018372704,0.25256892477462667,60.08320530100768,False,0.9991075463480759,2.0,1.0,1.0,linear,1811510,7802880,4.307389967485689,0.23215915149278216,,0.23.2,7973b69660e4b09da67716986f93e1e334be86050863622fdfc16f9e01ed8db0,3b7a7b8028dc2e3e217bc72f3ee7dc1e4aa5e6f3720aa315e45827f3aaf39cc9
a330d6606525415c5e462b9e13ca8452,3123,95,pydicom_native,1.0417601751619754,1.4588167238733418,44.85078894024406,False,0.9767805965424303,11.0,3.0,4.0,linear,2112906,8485860,4.016203276435393,0.24899138095608458,,0.23.2,aec52dc66ce23533bd10984b6510a2d29cf1b5cb50ac4c6820275a480e62cf8f,b35e69ef904101ae880d9e5ca3c84ed3b4583e5a227a5944dd0ff6368c141c25
a330d6606525415c5e462b9e13ca8452,3123,100,pydicom_native,0.08921971373555539,0.2986974809199644,58.626172409169165,False,0.9989536223004598,2.0,1.0,1.0,linear,4191056,8485860,2.024754620315262,0.4938870073274836,,0.23.2,c922a285426795ac9808219e8dcae6d15a5747ed74e25767effb11f9779925e1,4d96110d306c69ded56165aada2ce4fcca6de095026a8dfb6916f57c3ebfac1d
93cb971f3c5504f1362de4367f9199d1,2842,95,pillow:pillow,0.5620775047903801,0.8163559108209758,49.893212776583596,False,0.9911166925988402,8.0,1.0,2.0,linear,1010902,5394144,5.335971241524896,0.18740730688687585,,0.23.2,3242b61a1195ed120c3f066045cb0e76741553fba9f183ac6511e2efdd094871,cc12fabaa64b4a834b1f3491e2bb3fab59b76bda54cd83e357424a4ba67329fe
93cb971f3c5504f1362de4367f9199d1,2842,100,pillow:pillow,0.08992288674532975,0.2998720685855591,58.59208329809598,False,0.9988169228638801,2.0,1.0,1.0,linear,2114809,5394144,2.550653037697494,0.39205645974597636,,0.23.2,a60e1c1c6b9fdde3505046d30a87d43b9344bfffc7f9ceecafd163c6eb7b6330,9f7bf242cc4ca0953d4c6ba1170c0822721111d58d25731793534dd0bdbe0601
21cc15968368582b548bdc50f24d1ce5,632,95,pillow:pillow,1.2089607144579475,1.706481139024189,43.48877375712412,False,0.9702883087105989,10.0,4.0,5.0,linear,1843294,6635520,3.599816415612485,0.27779194396219137,,0.23.2,3ae475c107d3f220a3d790123d64773b1b6459bb976113d93b23a012dae23133,a4003f8b6fdab36bba0b6e881460bef7a61e7953c0652873461ddc98d348dede
21cc15968368582b548bdc50f24d1ce5,632,100,pillow:pillow,0.08072856385030865,0.284128785353872,59.06049891401168,False,0.9991394360268335,2.0,1.0,1.0,linear,3343296,6635520,1.984724056739218,0.5038483796296296,,0.23.2,105626ab0a0fae4ac34e5cfa8e110f4ba18a5d8de0de187f6ac600655c8a22dc,399f461dcd62b6e33488531023e39932592d2aded8ce80c856ce143c400b4b0d
ba683c0053ad11332810ecc509b6c17b,3602,95,pillow:pillow,0.2910671605865113,0.5461193902284064,53.38505167585503,False,0.9958403970907959,7.0,1.0,1.0,linear,1090884,7544544,6.915991067794559,0.14459243660054205,,0.23.2,742bc7352de7db2182fe8887c2c3198ce421049503cefe0900ed70f6e1f15d54,73f39a9b69a426a027843c2e58f0061549d89321aeb1d8a5842e8657ffb1cb6e
ba683c0053ad11332810ecc509b6c17b,3602,100,pillow:pillow,0.08172939279033961,0.2858839937502107,59.007006798864985,False,0.9988328792905532,2.0,1.0,1.0,linear,2236572,7544544,3.3732622960494902,0.2964489305119037,,0.23.2,16ae33c87ac666400df58b6f46302b358f50a65718c208e45a9b7392e8dddbfd,d9d012da355b181e1d5e5a5f28f1006361e9ebe3007188e45265e65852cf44a9
513203e29fe43941076e37a945e58c36,1554,95,pillow:pillow,0.5507576548213343,0.8056694067441909,50.00766615420296,False,0.9917080834730476,8.0,1.0,2.0,linear,1307234,6898920,5.277494312418435,0.18948386124204947,,0.23.2,9e876465db6c4919ccd7e481dcd2e1f6fb24b329fc0d1a6bd3bc5f8426138208,1677701c90f518f541d09b108b881841bb04f8f2b87857b3e36a67acb8083d8f
513203e29fe43941076e37a945e58c36,1554,100,pillow:pillow,0.08970070677729268,0.29950221448035613,58.602802851598646,False,0.9988658656300807,2.0,1.0,1.0,linear,2710124,6898920,2.5456104591524227,0.3928330811199434,,0.23.2,670bd1afc00aedc99889c22abaef7bb7ea308472399f9b958d1ee4e5287019ec,067272a31b2b4b4c4d9701f6c3413290219407b277c263f6e272e899aa976c7f
6d80520d7518642b92a089b028407104,2100,95,pydicom_native,1.043616796875,1.4275153239107452,45.03918802963267,False,0.973883788596588,9.0,3.0,4.0,linear,1145184,5120000,4.4708972531925,0.22366875,,0.23.2,8971a2a40a11eeaf55fc35d6bddcd34228876ea84ba853577413358fae7d23dc,9248b3c94bd13ce19caa5692e0645b70e192712c84d5ddf95a65f1f5a4b6f2a6
6d80520d7518642b92a089b028407104,2100,100,pydicom_native,0.0919326171875,0.3032045643002427,58.49608891515892,False,0.998809296849884,2.0,1.0,1.0,linear,2431653,5120000,2.105563581645901,0.4749322265625,,0.23.2,3990664e39464c4522ba94624ad6fecfe2d65ab95c85e8b905c585f4569b4b4c,6cdb3b5754505d4218eeade58420419a42201fc7f99044ba8f0331226f2cba30
7ac7db2d39f2342de386188e72cd0a72,2340,95,pydicom_native,1.193334794707594,1.6241836151507514,43.91810110886304,False,0.9747626210699464,10.0,3.0,4.0,linear,2108599,7171332,3.400993740393503,0.29403170847479937,,0.23.2,ec10bc608c89e43b9e4a13dc95d9c68ffe57945a82c88d4f7aa8d9133525b756,ed78ae53b94dc9b57bacd90d485cde0784f49327e2e0d80895d5bfd593b49a8a
7ac7db2d39f2342de386188e72cd0a72,2340,100,pydicom_native,0.08697407957127072,0.29491462721897355,58.736877342929915,False,0.9991313416961716,2.0,1.0,1.0,linear,3907692,7171332,1.8351835303294117,0.5449046285961938,,0.23.2,9bf00eaa14f4288922da09cdca0cb6e97ca46e9b8ccab3c3f874df7e0ad48e11,6c8433a78d0070b6e2c2208cf4084d2de67d9455b4a09dc3c9e1c54538d3384f
7b87ff45f630da27a103b7e587bc6fd1,2358,95,pydicom_native,0.22406588660346138,0.4752007712643719,54.593260871758915,False,0.996671540849055,8.0,1.0,1.0,linear,1118368,9437184,8.43835302869896,0.11850653754340278,,0.23.2,4f9ed14e61ad66dc1559cf8ff377d2e975435da82f58b7e1dbbfb151cbf51380,05f1b9e1d5b6f761e2273a67eb2b9e3a2f86b3fa9f0c132ebc718f8a59c0e6d0
