scope,unit_id,MAE_q100_minus_q95,PSNR_q100_minus_q95,SSIM_q100_minus_q95
roi,30117,-0.14653461252171035,4.677214873584518,0.00013000130082341244
roi,30161,-0.15092592592592594,4.771212547196626,0.0005172685571888103
roi,30239,-1.1377440082089372,14.444606664676456,0.005807727319177114
roi,30344,-0.9754613270514331,13.274206600265842,0.0013673354075117716
roi,30354,-1.3919223219802987,15.97972451538022,0.0027612919789751222
roi,30399,-1.1780984972474335,14.729804491906854,0.01047592587557955
roi,30558,-0.9750971116495519,13.332939649654051,0.000988021383855342
roi,30677,-0.9298664122137404,13.02828224815054,0.003162403953338222
roi,30786,-0.11460554371002132,4.130037551079134,0.0006990636607991929
roi,30788,-1.3454317712938402,15.751335337390351,0.012146925704942024
roi,31058,-0.9160353535353535,12.888512075958246,0.0022805712898074093
roi,31078,-1.20653599079995,14.866053564421854,0.0018899809826793401
roi,31112,-1.186442141623489,14.806507387061174,0.008418398546144679
roi,31146,-0.15247252747252749,4.711544064476456,0.0005576884506746094
roi,31184,-0.9754613270514331,13.274206600265842,0.0013673354075117716
roi,31324,-1.2780508131825035,15.341525864993265,0.007383616954589556
roi,31345,-1.099108734402852,14.037451476687977,0.005519327786608241
roi,31355,-0.12270114942528736,4.236955951623763,0.00036159028344751043
roi,31424,-0.12000868055555555,4.210495517630676,0.0005499760919627228
roi,31426,-0.1463219616204691,4.575709431633186,0.0002272496517532474
roi,31608,-0.3423333239602958,7.341075049844129,0.0006682022680397637
roi,31611,-0.8976679104477613,12.733980265955822,0.0038479644353940357
roi,31848,-1.3940053769951801,16.01673066517688,0.014025644339468846
roi,31895,-0.18679050567595457,5.432173203134994,0.00033064130661908386
roi,32101,-0.18068548945053758,5.162897831211289,9.534979506098384e-05
roi,32230,-1.389556701825959,15.966521786051487,0.0031929979726894597
roi,32470,-0.14704433497536945,4.766384370135661,0.0003063715231144126
roi,32505,-0.8392048670062252,12.236177723552032,0.0037125543073135425
roi,32785,-1.232831945731577,15.082958249103214,0.008654642673877833
roi,32835,-1.312606630758693,15.522217837465554,0.0030195133638544203
roi,32860,-0.15445906432748538,4.750870848092092,0.0001747993785922164
roi,32872,-0.13461319635222785,4.336980802375798,6.0015405564328717e-05
roi,32899,-1.1772501224428287,14.721551162849408,0.019537297784200436
roi,32924,-1.0854685942173479,14.09328232351482,0.001079051573523504
roi,33022,-0.13526832447806594,4.464676757625291,0.0003428224280409564
roi,33056,-0.1223719068823629,4.0092901235128835,0.0004235835244933428
roi,33122,-0.14810909240550607,4.7000466031702,0.00016124168251607784
roi,33193,-1.2137620192307692,14.96835684441762,0.00841251913884078
roi,33194,-0.1286522824931698,4.318845126346744,0.00012991844442589162
roi,33253,-0.7450106748352363,11.397356602170063,0.002483184850559206
roi,33282,-1.244549623922216,15.137948321622623,0.008767097092203802
roi,33344,-1.3892087815046978,15.98804130500794,0.015250830282555028
roi,33357,-1.3410463532823995,15.73245091398217,0.01268644597101698
roi,33407,-0.15528455284552845,4.751589905993697,0.00014658371817422022
roi,33545,-0.1303887763851641,4.346763589725661,6.719624077766717e-05
roi,33573,-0.8786332264022553,12.54085320797602,0.001710606751328947
roi,3365,-1.2135053416649868,14.937126866401421,0.008804721074535449
roi,33792,-1.2963966979027222,15.414624081924664,0.002177454206467644
roi,33863,-0.13107457059069963,4.308239271281025,5.492347130708897e-05
roi,3388,-1.3216257415952537,15.636284207913953,0.0031435023067872825
roi,33930,-1.3892087815046978,15.98804130500794,0.015250830282555028
roi,33964,-1.2537346961698304,15.231725490919075,0.0014412483383939856
roi,33984,-1.376349392773252,15.919591392309535,0.01213350592107909
roi,3399,-0.1348048876625936,4.471580313422194,0.001010703844248173
roi,34101,-0.16883116883116883,5.291991507473568,0.00024401481055336127
roi,34249,-0.13526832447806594,4.464676757625291,0.0003428224280409564
roi,34296,-0.4532707311494575,8.496778431475725,0.0002073787521005288
roi,34373,-0.6771488469601676,10.87706534168646,0.0009416442366548816
roi,34386,-1.3901684500070874,15.965414964534382,0.0028665975099861907
roi,34425,-0.4472783179589462,8.411010024748116,0.0008980895500619868
roi,34702,-0.12680701623991975,4.243135465801487,9.493487076805973e-05
roi,3476,-1.371807237854983,15.861340722110633,0.003404990092610305
roi,34891,-1.0060099573257468,13.495578842626735,0.003069535568771098
roi,35063,-0.1429921313953888,4.583834475020396,0.00020631731464715308
roi,35094,-0.4414504823895006,8.366478356071184,0.0007692121048989975
roi,35118,-0.11913332168443125,4.090229595674671,0.0007274017526756049
roi,35121,-0.7126233637527357,11.123382073748843,0.0034686716176266508
roi,35132,-0.11779081133919844,4.028700389145811,0.0006464739756297799
roi,35145,-1.3728244346519094,15.896782491578328,0.0017715505275197607
roi,35203,-1.0010220008919282,13.486126150000231,0.004401655896365875
roi,35525,-1.334217588578278,15.694917362787905,0.011370414294162745
roi,3559,-1.0079767267267268,13.692898557795893,0.0027662066094208404
roi,35596,-0.14831106599539956,4.660208862760179,0.00030169602164209497
roi,35725,-1.1597444970993798,14.611140458886716,0.005371991141778554
roi,35773,-1.0891153321901244,14.193198623105715,0.0009491379323767202
roi,358,-0.11818509300497775,4.109248089102707,0.00047859505091074617
roi,35815,-1.2824621399983853,15.381568965544886,0.006606896954653219
roi,35861,-0.22956591090349776,5.834760947641961,9.979291867490137e-05
